ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Monto solicitado,Días de Mora,Monto Deuda Promedio,Número de meses inactivo,numero de cuotas,Aval,PAGA
3400,F       ,660000,48,MED     ,CAS     ,24,87,SANTIAGO        ,0,0,0,500000,0,0,510,0,27,NO,
3401,M       ,570000,38,UNV     ,SOL     ,25,81,SANTIAGO        ,701465,0,0,0,1585,0,0,1,7,NO,
3402,F       ,53500,50,MED     ,SOL     ,139,85,SANTIAGO        ,0,3000000,0,0,0,51,0,0,80,SI,
3403,M       ,6380000,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,46388,0,0,655,0,30,1,24,NO,
3404,F       ,7730000,41,TEC     ,SOL     ,59,88,SANTIAGO        ,0,1015345,0,0,586,0,0,1,45,NO,
3405,F       ,1300000,50,UNV     ,CAS     ,85,93,SANTIAGO        ,0,187156,0,0,418,10,0,3,61,NO,
3406,F       ,78100,53,TEC     ,SOL     ,90,131,RANCAGUA        ,0,800000,0,0,2367,0,0,1,16,SI,
3407,F       ,483000,25,TEC     ,CAS     ,28,89,SANTIAGO        ,0,5106,0,188821,546,0,261,2,14,NO,
3408,M       ,800000,50,UNV     ,SOL     ,37,115,SANTIAGO        ,0,200000,0,0,0,21,7,1,38,NO,
3409,F       ,6300000,36,MED     ,SEP     ,86,105,SANTIAGO        ,0,250000,0,0,64,30,6,1,55,NO,
3410,M       ,548000,52,UNV     ,CAS     ,27,226,CONCEPCION      ,1278602,16317,0,229319,1699,0,203,1,5,SI,
3411,F       ,485000,29,TEC     ,CAS     ,74,253,TEMUCO          ,0,48000,0,99041,261,0,162,1,17,NO,
3412,F       ,1667000,52,TEC     ,CAS     ,45,119,SANTIAGO        ,0,0,15043,0,9,0,0,1,80,NO,
3413,F       ,4940000,37,TEC     ,SEP     ,40,112,SANTIAGO        ,0,294273,0,293,6,0,20,1,20,NO,
3414,M       ,5960000,40,UNV     ,CAS     ,54,91,SANTIAGO        ,0,217124,0,9456,142,10,0,2,18,NO,
3415,F       ,500000,27,UNV     ,CAS     ,138,85,SANTIAGO        ,0,112191,0,500000,574,0,1509,3,15,NO,
3416,M       ,70000,51,UNV     ,VIU     ,55,90,SANTIAGO        ,2861122,1300000,11515310,517513,7966,67,14037,2,71,NO,
3417,M       ,750000,54,UNV     ,SOL     ,27,226,CONCEPCION      ,0,549800,0,1809695,912,0,29553,3,29,NO,
3418,M       ,84000,45,UNV     ,CAS     ,122,115,SANTIAGO        ,0,119420,0,400000,788,1,259,2,13,SI,
3419,,500000,38,MED     ,SOL     ,56,146,DONIHUE         ,0,155766,0,50597,245,0,0,1,18,NO,
3420,M       ,80000,50,UNV     ,CAS     ,55,90,SANTIAGO        ,0,650000,0,343684,1049,0,351,1,11,NO,
3421,M       ,800000,43,MED     ,SEP     ,138,1,ARICA           ,0,137664,0,500000,156,1,511,1,39,NO,
3422,F       ,88700,40,TEC     ,SOL     ,15,67,VINA DEL MAR    ,0,5700000,0,0,0,57,13043,0,80,SI,
3423,M       ,65000,51,MED     ,CAS     ,31,119,SANTIAGO        ,2365114,250000,0,1852245,2530,0,1896,1,14,NO,
3424,M       ,716000,47,UNV     ,SOL     ,38,104,SANTIAGO        ,0,1050000,0,0,0,0,8972,1,19,NO,
3425,M       ,2000000,38,MED     ,CAS     ,63,300,CASTRO          ,3806503,868504,0,1000000,4390,0,0,1,74,NO,
3426,M       ,530000,39,MED     ,CAS     ,125,89,SANTIAGO        ,0,1024000,0,224297,238,0,226,2,11,NO,
3427,M       ,648000,53,MED     ,CAS     ,31,119,SANTIAGO        ,0,215807,0,0,177,12,0,1,24,NO,
3428,M       ,1555000,46,UNV     ,SEP     ,118,93,SANTIAGO        ,510365,1065501,0,0,3111,3,0,3,63,NO,
3429,M       ,69700,48,MED     ,CAS     ,55,90,SANTIAGO        ,2194131,500000,0,0,3430,7,782,2,61,NO,
3430,M       ,1900000,52,MED     ,CAS     ,27,226,CONCEPCION      ,1719778,49221,0,2000000,2797,30,2478,1,80,NO,
3431,M       ,448000,45,UNV     ,CAS     ,25,90,SANTIAGO        ,0,12522,0,250000,245,0,254,1,16,NO,
3432,M       ,46000,40,UNV     ,CAS     ,90,85,SANTIAGO        ,0,1250000,0,0,4286,0,2819,3,60,NO,
3433,M       ,1600000,43,MED     ,CAS     ,138,1,ARICA           ,0,-26976,0,1000000,3196,0,1855,2,65,NO,
3434,M       ,838000,41,MED     ,CAS     ,31,119,SANTIAGO        ,0,394637,0,1463336,491,0,774,1,37,NO,
3435,M       ,1490000,55,TEC     ,SOL     ,40,67,VINA DEL MAR    ,0,2200000,0,0,102,0,0,1,53,NO,
3436,F       ,700000,34,UNV     ,CAS     ,77,227,TALCAHUANO      ,0,0,0,0,1080,26,1480,1,18,NO,
3437,F       ,1000000,49,UNV     ,CAS     ,138,1,ARICA           ,0,0,0,500000,0,0,525,1,50,NO,
3438,F       ,60100,40,MED     ,VIU     ,84,86,SANTIAGO        ,0,1500000,0,0,2610,0,71599,1,80,SI,
3439,M       ,753000,40,MED     ,CAS     ,27,226,CONCEPCION      ,0,600000,0,0,729,0,569,1,31,NO,
3440,F       ,628000,40,UNV     ,SOL     ,138,1,ARICA           ,0,0,0,1500000,0,0,2850,1,26,SI,
3441,F       ,2200000,38,TEC     ,CAS     ,84,85,SANTIAGO        ,0,491609,0,0,8,45,0,1,80,NO,
3442,M       ,510000,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,600000,0,0,0,0,255,1,15,NO,
3443,F       ,764000,38,UNV     ,CAS     ,25,89,SANTIAGO        ,0,800000,0,0,0,0,32130,0,31,SI,
3444,F       ,4900000,55,UNV     ,CAS     ,12,13,CALAMA          ,0,536831,0,50000000,1672,27,262321,2,80,NO,
3445,F       ,76000,51,TEC     ,SOL     ,152,93,SANTIAGO        ,0,500000,0,785632,0,0,1749,0,48,SI,
3446,M       ,700000,36,UNV     ,SOL     ,124,253,TEMUCO          ,1202550,0,0,0,1312,0,0,1,15,NO,
3447,F       ,800000,58,MED     ,VIU     ,85,88,SANTIAGO        ,0,422986,0,444991,31,0,437,1,36,NO,
3448,F       ,1639000,41,UNV     ,CAS     ,38,88,SANTIAGO        ,1732363,102541,0,671262,7236,0,2278,3,26,NO,
3449,M       ,530000,58,TEC     ,SOL     ,12,13,CALAMA          ,0,103185,0,0,235,0,0,1,19,NO,
3450,M       ,,48,MED     ,CAS     ,138,1,ARICA           ,0,0,0,188111,0,0,3788,1,68,NO,
3451,F       ,3800000,47,MED     ,CAS     ,59,88,SANTIAGO        ,0,1619963,0,0,123,0,0,1,80,NO,
3452,F       ,445000,37,MED     ,CAS     ,48,85,SANTIAGO        ,0,0,0,0,191,0,0,1,16,NO,
3453,F       ,510000,48,MED     ,CAS     ,149,105,SANTIAGO        ,0,343899,0,0,6,0,0,1,17,NO,
3454,M       ,680000,54,MED     ,CAS     ,40,105,SANTIAGO        ,0,989226,0,57939,0,8,59,1,18,NO,
3455,F       ,1044000,41,TEC     ,CAS     ,73,85,SANTIAGO        ,0,0,0,0,0,0,0,0,53,NO,
3456,F       ,880000,50,MED     ,CAS     ,45,80,SANTIAGO        ,0,0,0,0,2548,0,307,1,19,NO,
3457,F       ,570000,58,TEC     ,SOL     ,43,70,QUILPUE         ,0,148617,919166,1300000,0,0,4235,0,22,NO,
3458,M       ,3000000,52,TEC     ,SOL     ,14,16,ANTOFAGASTA     ,0,2600000,0,0,1,11,0,1,80,NO,
3459,,788000,46,UNV     ,CAS     ,73,80,SANTIAGO        ,0,1164494,0,0,0,21,0,0,28,NO,
3460,F       ,887000,49,MED     ,CAS     ,90,92,SANTIAGO        ,0,1583604,0,0,14,40,83,1,29,NO,
3461,F       ,1162000,30,TEC     ,SOL     ,90,88,SANTIAGO        ,0,0,0,0,394,50,291,1,55,NO,
3462,M       ,1070000,32,TEC     ,SOL     ,27,226,CONCEPCION      ,0,500000,0,0,2840,0,152,3,26,NO,
3463,M       ,888000,50,MED     ,CAS     ,54,89,SANTIAGO        ,0,-13500,0,0,2580,0,748,3,19,NO,
3464,F       ,590000,30,UNV     ,SOL     ,68,213,LOS ANGELES     ,0,700000,0,5037,311,8,255,2,17,NO,
3465,F       ,2614000,53,TEC     ,SOL     ,85,88,SANTIAGO        ,0,2563919,0,0,179,0,10593,1,80,NO,
3466,F       ,7500000,35,TEC     ,SOL     ,81,59,QUILLOTA        ,0,650000,0,0,0,2,0,0,18,NO,
3467,M       ,92000,46,UNV     ,CAS     ,55,90,SANTIAGO        ,984542,499990,0,357420,5095,0,1824,3,70,NO,
3468,F       ,860000,28,TEC     ,CAS     ,103,93,SANTIAGO        ,2238308,-399,0,250000,2825,0,246,1,15,NO,
3469,F       ,76000,47,MED     ,SOL     ,90,105,SANTIAGO        ,0,500000,0,0,2681,18,1042,1,29,SI,
3470,M       ,7000000,44,UNV     ,CAS     ,84,108,SANTIAGO        ,768906,344072,0,317349,2061,2,473,2,9,NO,
3471,M       ,570000,38,TEC     ,CAS     ,25,81,SANTIAGO        ,701465,0,0,0,1585,0,0,1,7,NO,
3472,M       ,9800000,42,MED     ,CAS     ,20,510,SANTIAGO        ,0,67411,0,95398,168,0,98,1,24,SI,
3473,M       ,90000,45,UNV     ,SEP     ,55,90,SANTIAGO        ,0,300000,0,190306,4,0,194,1,42,NO,
3474,M       ,1700000,53,UNV     ,CAS     ,31,119,SANTIAGO        ,3871297,827031,0,2000000,6586,17,2035,3,37,NO,
3475,M       ,710000,37,TEC     ,CAS     ,79,153,SANTA CRUZ      ,0,615624,0,300000,508,3,1691,3,23,NO,
3476,M       ,1828000,40,UNV     ,SEP     ,16,89,SANTIAGO        ,2811938,41620,0,779639,6623,19,2727,2,44,NO,
3477,M       ,1800000,40,TEC     ,CAS     ,53,92,SANTIAGO        ,0,224911,0,16506,3189,29,786,2,77,NO,
3478,F       ,460000,40,MED     ,CAS     ,24,88,SANTIAGO        ,0,0,0,0,1122,0,0,1,8,NO,
3479,M       ,750000,55,UNV     ,SOL     ,27,226,CONCEPCION      ,0,426436,0,719429,2284,0,1336,2,15,NO,
3480,M       ,1850000,49,UNV     ,CAS     ,10,1,ARICA           ,509521,1082973,0,0,1383,0,0,2,80,NO,
3481,M       ,6000000,42,UNV     ,CAS     ,55,90,SANTIAGO        ,2021072,620172,0,0,2330,69,0,1,38,NO,
3482,M       ,77200,52,UNV     ,CAS     ,49,104,SANTIAGO        ,0,19900,0,500000,2739,0,1536,3,19,NO,
3483,M       ,5000000,42,UNV     ,CAS     ,55,90,SANTIAGO        ,0,1097,0,400000,2095,8,1228,3,8,NO,
3484,M       ,1640000,46,UNV     ,CAS     ,31,119,SANTIAGO        ,633588,550000,0,556176,5337,0,592,2,46,NO,
3485,F       ,4500000,33,TEC     ,SOL     ,10,5,IQUIQUE         ,0,499875,0,0,0,19,0,0,15,NO,
3486,M       ,455000,49,UNV     ,CAS     ,55,115,SANTIAGO        ,0,250000,0,0,0,3,0,1,16,NO,
3487,M       ,83800,43,UNV     ,CAS     ,55,90,SANTIAGO        ,2062504,0,0,0,3375,0,0,3,32,NO,
3488,M       ,4500000,43,UNV     ,CAS     ,92,93,SANTIAGO        ,0,58676,0,300000,1106,0,306,2,34,NO,
3489,F       ,450000,49,TEC     ,CAS     ,12,13,CALAMA          ,0,4336,0,0,581,0,0,1,13,NO,
3490,F       ,1500000,49,MED     ,CAS     ,45, ,                ,0,1000000,0,0,67,25,0,1,65,NO,
3491,F       ,573000,49,UNV     ,CAS     ,16,89,SANTIAGO        ,964531,100000,0,0,1032,0,0,1,13,NO,
3492,M       ,4600000,44,MED     ,CAS     ,45,103,SANTIAGO        ,0,458952,0,0,979,3,0,2,15,NO,
3493,M       ,486000,55,TEC     ,SOL     ,27,226,CONCEPCION      ,0,421169,0,250000,469,0,255,3,15,NO,
3494,M       ,469000,24,UNV     ,CAS     ,82,88,SANTIAGO        ,0,250000,0,0,5,0,259,1,17,NO,
